"22.700","0.1019","14","0.0000","0.0000","33.1105","7.2153","0.0000","28.3249","23.8000","0.1976","10000.0000","45.39171717","-75.69676105"
"22.750","0.1450","14","0.0000","0.0000","20.4832","103.3171","0.0000","28.3119","23.8000","0.2276","10000.0000","45.39171716","-75.69676096"
"22.800","0.1270","14","0.0000","0.0000","20.8095","37.9475","0.0000","28.3061","23.8000","0.2346","10000.0000","45.39171720","-75.69676105"
"22.850","0.1037","14","0.0000","0.0000","22.2622","-41.4631","0.0000","28.3010","23.8000","0.2396","10000.0000","45.39171725","-75.69676116"
"22.900","0.1895","14","0.0000","0.0000","12.0987","-62.5917","0.0000","28.2958","23.7540","0.2308","10000.0000","45.39171730","-75.69676127"
"22.950","0.2848","14","0.0000","0.0000","0.9250","-78.6523","0.0000","28.2907","23.7040","0.2208","10000.0000","45.39171734","-75.69676138"
"23.000","0.2076","14","0.0000","0.0000","-0.9554","-47.3586","0.0000","28.2775","23.7000","0.2384","10000.0000","45.39171735","-75.69676136"
"23.050","0.1154","14","0.0000","0.0000","-2.0277","-11.9471","0.0000","28.2636","23.7000","0.2584","10000.0000","45.39171734","-75.69676132"
"23.100","0.1490","14","0.0000","0.0000","-1.7387","-31.1906","0.0000","28.2617","23.7000","0.2462","10000.0000","45.39171735","-75.69676138"
"23.150","0.1936","14","0.0000","0.0000","-1.3313","-55.1868","0.0000","28.2608","23.7000","0.2312","10000.0000","45.39171736","-75.69676144"
"23.200","0.1470","14","0.0000","0.0000","-4.1062","-51.1313","0.0000","28.2640","23.7000","0.2438","10000.0000","45.39171739","-75.69676144"
"23.250","0.0925","14","0.0000","0.0000","-7.1578","-44.6365","0.0000","28.2675","23.7000","0.2588","10000.0000","45.39171742","-75.69676144"
"23.300","0.0973","14","0.0000","0.0000","-1.9184","-10.3498","0.0000","28.2646","23.7000","0.2554","10000.0000","45.39171739","-75.69676144"
"23.350","0.1072","14","0.0000","0.0000","4.0421","26.3535","0.0000","28.2610","23.7000","0.2504","10000.0000","45.39171736","-75.69676144"
"23.400","0.1203","14","0.0000","0.0000","-8.8357","56.0565","0.0000","28.2415","23.7000","0.2270","10000.0000","45.39171736","-75.69676140"
"23.450","0.1336","14","0.0000","0.0000","-23.3515","85.1508","0.0000","28.2206","23.7000","0.2020","10000.0000","45.39171736","-75.69676135"
"23.500","0.1449","14","0.0000","0.0000","-18.9333","112.2523","0.0000","28.2157","23.6540","0.2230","10000.0000","45.39171733","-75.69676135"
"23.550","0.1560","14","0.0000","0.0000","-12.8686","139.1806","0.0000","28.2121","23.6040","0.2480","10000.0000","45.39171730","-75.69676135"
"23.600","0.1868","14","0.0000","0.0000","-7.7557","23.4605","0.0000","28.2045","23.6000","0.2316","10000.0000","45.39171724","-75.69676141"
"23.650","0.2193","14","0.0000","0.0000","-2.7255","-104.6637","0.0000","28.1965","23.6000","0.2116","10000.0000","45.39171719","-75.69676147"
"23.700","0.2026","14","0.0000","0.0000","-5.5229","-140.8797","0.0000","28.1924","23.6000","0.2330","10000.0000","45.39171710","-75.69676149"
"23.750","0.1817","14","0.0000","0.0000","-9.0008","-169.1035","0.0000","28.1887","23.6000","0.2580","10000.0000","45.39171700","-75.69676150"
"23.800","0.1783","14","0.0000","0.0000","-11.1989","-17.8499","0.0000","28.1843","23.6000","0.2600","10000.0000","45.39171697","-75.69676156"
"23.850","0.1765","14","0.0000","0.0000","-13.2857","149.0105","0.0000","28.1799","23.6000","0.2600","10000.0000","45.39171695","-75.69676162"
"23.900","0.1946","14","0.0000","0.0000","-9.9226","112.7773","0.0000","28.1828","23.6000","0.2416","10000.0000","45.39171698","-75.69676163"
"23.950","0.2144","14","0.0000","0.0000","-6.0856","58.8837","0.0000","28.1864","23.6000","0.2216","10000.0000","45.39171701","-75.69676163"
"24.000","0.2011","14","0.0000","0.0000","-7.0619","29.5696","0.0000","28.1859","23.6000","0.2384","10000.0000","45.39171702","-75.69676169"
"24.050","0.1849","14","0.0000","0.0000","-8.4567","2.3927","0.0000","28.1850","23.6000","0.2584","10000.0000","45.39171703","-75.69676175"
"24.100","0.1674","14","0.0000","0.0000","-10.8507","-7.8726","0.0000","28.1777","23.6000","0.2646","10000.0000","45.39171703","-75.69676180"
"24.150","0.1498","14","0.0000","0.0000","-13.3316","-16.6674","0.0000","28.1699","23.6000","0.2696","10000.0000","45.39171704","-75.69676184"
"24.200","0.1973","14","0.0000","0.0000","-10.3851","61.2245","0.0000","28.1659","23.6000","0.2700","10000.0000","45.39171695","-75.69676186"
"24.250","0.2503","14","0.0000","0.0000","-6.9666","146.6544","0.0000","28.1622","23.6000","0.2700","10000.0000","45.39171686","-75.69676188"
"24.300","0.2266","14","0.0000","0.0000","-5.8645","159.7552","0.0000","28.1650","23.6000","0.2700","10000.0000","45.39171682","-75.69676189"
"24.350","0.1963","14","0.0000","0.0000","-4.9639","166.5665","0.0000","28.1684","23.6000","0.2700","10000.0000","45.39171679","-75.69676191"
"24.400","0.1212","14","0.0000","0.0000","-22.3673","99.3040","0.0000","28.1639","23.5540","0.2562","10000.0000","45.39171683","-75.69676201"
"24.450","0.0423","14","0.0000","0.0000","-41.3623","25.6004","0.0000","28.1588","23.5040","0.2412","10000.0000","45.39171688","-75.69676212"
"24.500","0.1293","14","0.0000","0.0000","-27.0569","-14.2829","0.0000","28.1632","23.5000","0.2446","10000.0000","45.39171690","-75.69676225"
"24.550","0.2307","14","0.0000","0.0000","-9.8558","-51.2253","0.0000","28.1684","23.5000","0.2496","10000.0000","45.39171692","-75.69676239"
"24.600","0.1455","14","0.0000","0.0000","-24.3047","-20.1937","0.0000","28.1657","23.5000","0.2270","10000.0000","45.39171695","-75.69676239"
"24.650","0.0441","14","0.0000","0.0000","-41.5058","16.7488","0.0000","28.1623","23.5000","0.2020","10000.0000","45.39171698","-75.69676237"
"24.700","0.1550","14","0.0000","0.0000","-26.7745","-11.5184","0.0000","28.1629","23.5000","0.2230","10000.0000","45.39171703","-75.69676254"
"24.750","0.2843","14","0.0000","0.0000","-9.2665","-45.4559","0.0000","28.1639","23.5000","0.2480","10000.0000","45.39171708","-75.69676273"
"24.800","0.2294","13","0.0000","0.0000","-4.8334","-104.1830","0.0000","28.1735","23.5000","0.2500","10000.0000","45.39171706","-75.69676277"
"24.850","0.1584","13","0.0000","0.0000","-1.5372","-165.0658","0.0000","28.1838","23.5000","0.2500","10000.0000","45.39171703","-75.69676280"
"24.900","0.1776","13","0.0000","0.0000","-4.3916","-114.7201","0.0000","28.1896","23.5000","0.2500","10000.0000","45.39171710","-75.69676292"
"24.950","0.2046","13","0.0000","0.0000","-7.7807","-54.7024","0.0000","28.1950","23.5000","0.2500","10000.0000","45.39171718","-75.69676304"
"25.000","0.2009","13","0.0000","0.0000","-10.8326","-43.9132","0.0000","28.1915","23.5000","0.2546","10000.0000","45.39171722","-75.69676310"
"25.050","0.1944","13","0.0000","0.0000","-13.8551","-37.4047","0.0000","28.1872","23.5000","0.2596","10000.0000","45.39171726","-75.69676314"
"25.100","0.1281","13","0.0000","0.0000","-24.6999","-38.2368","0.0000","28.1956","23.5000","0.2416","10000.0000","45.39171724","-75.69676323"
"25.150","0.0566","13","0.0000","0.0000","-36.2250","-39.7072","0.0000","28.2051","23.5000","0.2216","10000.0000","45.39171722","-75.69676333"
"25.200","0.0824","13","0.0000","0.0000","-24.4659","-69.9558","0.0000","28.2082","23.5000","0.2154","10000.0000","45.39171720","-75.69676340"
"25.250","0.1167","13","0.0000","0.0000","-10.6821","-102.7069","0.0000","28.2108","23.5000","0.2104","10000.0000","45.39171717","-75.69676348"
"25.300","0.1552","13","0.0000","0.0000","-6.2243","-104.1153","0.0000","28.2199","23.5000","0.2100","10000.0000","45.39171721","-75.69676356"
"25.350","0.1941","13","0.0000","0.0000","-2.5774","-102.7983","0.0000","28.2295","23.5000","0.2100","10000.0000","45.39171725","-75.69676364"
"25.400","0.2138","13","0.0000","0.0000","-5.3633","-130.0646","0.0000","28.2261","23.4540","0.2284","10000.0000","45.39171717","-75.69676371"
"25.450","0.2319","13","0.0000","0.0000","-8.7086","-159.8164","0.0000","28.2215","23.4040","0.2484","10000.0000","45.39171709","-75.69676379"
"25.500","0.2152","13","0.0000","0.0000","-9.6017","-17.2494","0.0000","28.2275","23.4000","0.2592","10000.0000","45.39171708","-75.69676381"
"25.550","0.1954","13","0.0000","0.0000","-10.2816","140.3019","0.0000","28.2345","23.4000","0.2692","10000.0000","45.39171708","-75.69676383"
"25.600","0.1453","13","0.0000","0.0000","-11.7697","157.2545","0.0000","28.2535","23.4000","0.2700","10000.0000","45.39171709","-75.69676393"
"25.650","0.0924","13","0.0000","0.0000","-13.3280","161.9812","0.0000","28.2735","23.4000","0.2700","10000.0000","45.39171710","-75.69676404"
"25.700","0.1321","13","0.0000","0.0000","-10.5433","169.2869","0.0000","28.2710","23.4000","0.2700","10000.0000","45.39171708","-75.69676411"
"25.750","0.1797","13","0.0000","0.0000","-7.3810","176.8168","0.0000","28.2666","23.4000","0.2700","10000.0000","45.39171706","-75.69676417"
"25.800","0.1488","14","0.0000","0.0000","-2.8769","174.4139","0.0000","28.2782","23.4000","0.2700","10000.0000","45.39171706","-75.69676426"
"25.850","0.1110","14","0.0000","0.0000","1.7438","171.1472","0.0000","28.2913","23.4000","0.2700","10000.0000","45.39171707","-75.69676435"
"25.900","0.1052","14","0.0000","0.0000","0.5554","14.1076","0.0000","28.3051","23.4000","0.2654","10000.0000","45.39171707","-75.69676439"
"25.950","0.1021","14","0.0000","0.0000","-1.1381","-156.3036","0.0000","28.3191","23.4000","0.2604","10000.0000","45.39171707","-75.69676442"
"26.000","0.0550","14","0.0000","0.0000","-0.6877","-91.7657","0.0000","28.3202","23.4000","0.2370","10000.0000","45.39171707","-75.69676442"
"26.050","0.0041","14","0.0000","0.0000","-0.0509","-6.7975","0.0000","28.3202","23.4000","0.2120","10000.0000","45.39171707","-75.69676442"
"26.100","0.0000","14","0.0000","0.0000","0.0000","0.0000","0.0000","28.3202","23.4000","0.2284","10000.0000","45.39171707","-75.69676442"
"26.150","0.0000","14","0.0000","0.0000","0.0000","0.0000","0.0000","28.3202","23.4000","0.2484","10000.0000","45.39171707","-75.69676442"
"26.200","0.0000","14","0.0000","0.0000","0.0000","0.0000","0.0000","28.3202","23.4000","0.2500","10000.0000","45.39171707","-75.69676442"
"26.250","0.0000","14","0.0000","0.0000","0.0000","0.0000","0.0000","28.3202","23.4000","0.2500","10000.0000","45.39171707","-75.69676442"
"26.300","0.0549","14","0.0000","0.0000","9.3837","-67.4468","0.0000","28.3362","25.7460","0.2454","10000.0000","45.39171710","-75.69676469"
"26.350","0.1146","14","0.0000","0.0000","19.5834","-140.7585","0.0000","28.3536","28.2960","0.2404","10000.0000","45.39171714","-75.69676499"
"26.400","0.1652","14","0.0000","0.0000","18.5780","-29.7701","0.0000","28.3695","28.4540","0.2308","10000.0000","45.39171718","-75.69676515"
"26.450","0.2150","14","0.0000","0.0000","16.5984","97.2444","0.0000","28.3852","28.4040","0.2208","10000.0000","45.39171723","-75.69676531"
"26.500","0.2528","14","0.0000","0.0000","13.2993","108.8081","0.0000","28.4033","28.3080","0.2246","10000.0000","45.39171726","-75.69676554"
"26.550","0.2895","14","0.0000","0.0000","9.8855","110.3326","0.0000","28.4216","28.2080","0.2296","10000.0000","45.39171729","-75.69676577"
"26.600","0.3088","14","0.0000","0.0000","10.2093","138.9660","0.0000","28.4399","28.1540","0.2484","10000.0000","45.39171731","-75.69676600"
"26.650","0.3266","14","0.0000","0.0000","10.8582","169.9566","0.0000","28.4582","28.1040","0.2684","10000.0000","45.39171734","-75.69676624"
"26.700","0.2391","14","0.0000","0.0000","12.8946","32.3536","0.0000","28.4694","28.0540","0.2516","10000.0000","45.39171743","-75.69676650"
"26.750","0.1424","14","0.0000","0.0000","15.0516","-119.9097","0.0000","28.4800","28.0040","0.2316","10000.0000","45.39171752","-75.69676676"
"26.800","0.1910","13","0.0000","0.0000","8.2814","-153.1460","0.0000","28.4913","27.9540","0.2438","10000.0000","45.39171755","-75.69676698"
"26.850","0.2522","13","0.0000","0.0000","0.7348","-176.0321","0.0000","28.5026","27.9040","0.2588","10000.0000","45.39171758","-75.69676720"
"26.900","0.1938","13","0.0000","0.0000","3.9715","-38.1692","0.0000","28.5141","27.8540","0.2554","10000.0000","45.39171766","-75.69676740"
"26.950","0.1249","13","0.0000","0.0000","8.1458","113.6720","0.0000","28.5255","27.8040","0.2504","10000.0000","45.39171775","-75.69676760"
"27.000","0.1142","13","0.0000","0.0000","6.6577","81.4157","0.0000","28.5339","27.7540","0.2500","10000.0000","45.39171786","-75.69676779"
"27.050","0.1085","13","0.0000","0.0000","4.6773","33.1510","0.0000","28.5420","27.7040","0.2500","10000.0000","45.39171798","-75.69676797"
"27.100","0.1266","13","0.0000","0.0000","5.1797","6.3334","0.0000","28.5533","27.6540","0.2592","10000.0000","45.39171813","-75.69676816"
"27.150","0.1468","13","0.0000","0.0000","5.8979","-18.6192","0.0000","28.5650","27.6040","0.2692","10000.0000","45.39171828","-75.69676835"
"27.200","0.2074","13","0.0000","0.0000","5.4511","-26.0479","0.0000","28.5789","27.5540","0.2700","10000.0000","45.39171841","-75.69676860"
"27.250","0.2714","13","0.0000","0.0000","4.9030","-31.9529","0.0000","28.5931","27.5040","0.2700","10000.0000","45.39171854","-75.69676887"
"27.300","0.2664","13","0.0000","0.0000","5.7028","-29.7048","0.0000","28.6048","27.4540","0.2700","10000.0000","45.39171863","-75.69676907"
"27.350","0.2554","13","0.0000","0.0000","6.6197","-26.7478","0.0000","28.6163","27.4040","0.2700","10000.0000","45.39171871","-75.69676927"
"27.400","0.2557","13","0.0000","0.0000","3.5540","-13.3330","0.0000","28.6213","27.3540","0.2700","10000.0000","45.39171880","-75.69676946"
"27.450","0.2570","13","0.0000","0.0000","0.1419","0.9911","0.0000","28.6259","27.3040","0.2700","10000.0000","45.39171889","-75.69676965"
"27.500","0.1857","13","0.0000","0.0000","0.5150","5.7832","0.0000","28.6335","27.2540","0.2654","10000.0000","45.39171895","-75.69676985"
"27.550","0.1080","13","0.0000","0.0000","1.2174","9.7465","0.0000","28.6414","27.2040","0.2604","10000.0000","45.39171900","-75.69677005"
"27.600","0.0837","13","0.0000","0.0000","-1.4765","-5.9380","0.0000","28.6501","27.1540","0.2646","10000.0000","45.39171905","-75.69677019"
"27.650","0.0639","13","0.0000","0.0000","-4.4657","-23.3310","0.0000","28.6589","27.1040","0.2696","10000.0000","45.39171910","-75.69677033"
"27.700","0.0860","13","0.0000","0.0000","-4.1370","38.5989","0.0000","28.6701","27.0540","0.2516","10000.0000","45.39171913","-75.69677054"
"27.750","0.1118","13","0.0000","0.0000","-3.5198","107.4265","0.0000","28.6814","27.0040","0.2316","10000.0000","45.39171915","-75.69677076"
"27.800","0.2186","13","0.0000","0.0000","-2.9212","43.6491","0.0000","28.6848","27.0000","0.2438","10000.0000","45.39171925","-75.69677106"
"27.850","0.3324","13","0.0000","0.0000","-2.3243","-31.6592","0.0000","28.6876","27.0000","0.2588","10000.0000","45.39171935","-75.69677137"
"27.900","0.2464","13","0.0000","0.0000","0.3414","-41.2385","0.0000","28.6983","26.9540","0.2600","10000.0000","45.39171938","-75.69677160"
"27.950","0.1430","13","0.0000","0.0000","3.1869","-45.1021","0.0000","28.7096","26.9040","0.2600","10000.0000","45.39171941","-75.69677181"
"28.000","0.0962","13","0.0000","0.0000","2.4297","-19.8928","0.0000","28.7153","26.8540","0.2554","10000.0000","45.39171942","-75.69677196"
"28.050","0.0543","13","0.0000","0.0000","1.3592","7.8446","0.0000","28.7205","26.8040","0.2504","10000.0000","45.39171944","-75.69677210"
"28.100","0.1241","13","0.0000","0.0000","-2.0278","-9.6153","0.0000","28.7212","26.7540","0.2592","10000.0000","45.39171956","-75.69677232"
"28.150","0.2036","13","0.0000","0.0000","-5.6161","-31.0054","0.0000","28.7214","26.7040","0.2692","10000.0000","45.39171968","-75.69677255"
"28.200","0.2025","13","0.0000","0.0000","-7.7781","-22.4123","0.0000","28.7287","26.7000","0.2700","10000.0000","45.39171974","-75.69677276"
"28.250","0.1945","13","0.0000","0.0000","-9.8161","-11.2120","0.0000","28.7366","26.7000","0.2700","10000.0000","45.39171980","-75.69677296"
"28.300","0.1730","13","0.0000","0.0000","-5.5033","44.9997","0.0000","28.7460","26.6540","0.2562","10000.0000","45.39171978","-75.69677306"
"28.350","0.1502","13","0.0000","0.0000","-0.6383","105.1254","0.0000","28.7555","26.6040","0.2412","10000.0000","45.39171976","-75.69677315"
"28.400","0.2245","13","0.0000","0.0000","-0.6134","57.9868","0.0000","28.7606","26.5540","0.2538","10000.0000","45.39171990","-75.69677332"
"28.450","0.3072","13","0.0000","0.0000","-1.0095","1.5208","0.0000","28.7652","26.5040","0.2688","10000.0000","45.39172005","-75.69677349"
"28.500","0.2755","13","0.0000","0.0000","-1.7878","-29.4479","0.0000","28.7624","26.5000","0.2608","10000.0000","45.39172009","-75.69677373"
"28.550","0.2338","13","0.0000","0.0000","-2.5994","-58.1994","0.0000","28.7590","26.5000","0.2508","10000.0000","45.39172012","-75.69677398"
"28.600","0.2022","13","0.0000","0.0000","-0.0092","-46.9343","0.0000","28.7628","26.4540","0.2592","10000.0000","45.39172020","-75.69677417"
"28.650","0.1713","13","0.0000","0.0000","2.8769","-32.1895","0.0000","28.7673","26.4040","0.2692","10000.0000","45.39172029","-75.69677435"
"28.700","0.2560","13","0.0000","0.0000","1.8014","-14.7291","0.0000","28.7655","26.3540","0.2700","10000.0000","45.39172037","-75.69677452"
"28.750","0.3506","13","0.0000","0.0000","0.3815","2.9674","0.0000","28.7630","26.3040","0.2700","10000.0000","45.39172046","-75.69677469"
"28.800","0.3185","13","0.0000","0.0000","0.6462","-7.9797","0.0000","28.7670","26.3000","0.2700","10000.0000","45.39172055","-75.69677488"
"28.850","0.2753","13","0.0000","0.0000","1.0573","-21.4175","0.0000","28.7715","26.3000","0.2700","10000.0000","45.39172063","-75.69677506"
"28.900","0.2433","13","0.0000","0.0000","-2.1267","-27.1956","0.0000","28.7663","26.2540","0.2700","10000.0000","45.39172069","-75.69677523"
"28.950","0.2124","13","0.0000","0.0000","-5.6235","-32.3076","0.0000","28.7603","26.2040","0.2700","10000.0000","45.39172075","-75.69677540"
"29.000","0.1707","13","0.0000","0.0000","-5.3520","-29.0393","0.0000","28.7576","26.1540","0.2700","10000.0000","45.39172083","-75.69677557"
"29.050","0.1281","13","0.0000","0.0000","-4.7528","-25.0422","0.0000","28.7551","26.1040","0.2700","10000.0000","45.39172092","-75.69677574"
"29.100","0.1977","13","0.0000","0.0000","-4.8761","-11.6238","0.0000","28.7536","26.1000","0.2700","10000.0000","45.39172105","-75.69677584"
"29.150","0.2771","13","0.0000","0.0000","-5.0623","2.6139","0.0000","28.7522","26.1000","0.2700","10000.0000","45.39172119","-75.69677594"
"29.200","0.2375","13","0.0000","0.0000","-6.6831","2.1271","0.0000","28.7507","26.0540","0.2700","10000.0000","45.39172128","-75.69677604"
"29.250","0.1876","13","0.0000","0.0000","-8.4286","0.3600","0.0000","28.7491","26.0040","0.2700","10000.0000","45.39172136","-75.69677615"
"29.300","0.1322","13","0.0000","0.0000","-9.2229","-36.5495","0.0000","28.7466","26.0000","0.2470","10000.0000","45.39172138","-75.69677633"
"29.350","0.0765","13","0.0000","0.0000","-9.9344","-76.5148","0.0000","28.7440","26.0000","0.2220","10000.0000","45.39172141","-75.69677651"
"29.400","0.1051","13","0.0000","0.0000","-9.9914","-79.7120","0.0000","28.7415","25.9540","0.2200","10000.0000","45.39172149","-75.69677669"
"29.450","0.1411","13","0.0000","0.0000","-9.9914","-79.7120","0.0000","28.7391","25.9040","0.2200","10000.0000","45.39172158","-75.69677686"
"29.500","0.1183","13","0.0000","0.0000","-26.2076","-79.2243","0.0000","28.7366","25.8540","0.2154","10000.0000","45.39172166","-75.69677703"
"29.550","0.0904","13","0.0000","0.0000","-43.8339","-78.6941","0.0000","28.7342","25.8040","0.2104","10000.0000","45.39172175","-75.69677720"
"29.600","0.0476","13","0.0000","0.0000","-24.4317","-42.4719","0.0000","28.7340","25.8000","0.2376","10000.0000","45.39172176","-75.69677721"
"29.650","0.0035","13","0.0000","0.0000","-1.8098","-3.1461","0.0000","28.7340","25.8000","0.2676","10000.0000","45.39172176","-75.69677721"
"29.700","0.0524","13","0.0000","0.0000","-17.6430","72.2193","0.0000","28.7308","28.3760","0.2608","10000.0000","45.39172178","-75.69677744"
"29.750","0.1093","13","0.0000","0.0000","-36.8201","150.7186","0.0000","28.7273","31.1760","0.2508","10000.0000","45.39172182","-75.69677768"
"29.800","0.0849","13","0.0000","0.0000","-57.4774","127.5017","0.0000","28.7271","31.3080","0.2224","10000.0000","45.39172188","-75.69677793"
"29.850","0.0534","13","0.0000","0.0000","-78.2633","95.4399","0.0000","28.7272","31.2080","0.1924","10000.0000","45.39172194","-75.69677818"
"29.900","0.1699","13","0.0000","0.0000","-48.0317","-28.7834","0.0000","28.7271","31.1540","0.2222","10000.0000","45.39172195","-75.69677844"
"29.950","0.2993","13","0.0000","0.0000","-13.3639","-161.0207","0.0000","28.7271","31.1040","0.2572","10000.0000","45.39172195","-75.69677870"
"30.000","0.3007","13","0.0000","0.0000","-13.2124","-172.0889","0.0000","28.7301","31.0080","0.2600","10000.0000","45.39172192","-75.69677898"
"30.050","0.2910","13","0.0000","0.0000","-16.0623","-172.6206","0.0000","28.7335","30.9080","0.2600","10000.0000","45.39172189","-75.69677926"
"30.100","0.2943","13","0.0000","0.0000","-17.2157","-166.0192","0.0000","28.7306","30.8540","0.2554","10000.0000","45.39172191","-75.69677951"
"30.150","0.2987","13","0.0000","0.0000","-18.2215","-158.7975","0.0000","28.7271","30.8040","0.2504","10000.0000","45.39172195","-75.69677976"
"30.200","0.3391","13","0.0000","0.0000","-16.0449","-6.8804","0.0000","28.7299","30.7080","0.2592","10000.0000","45.39172192","-75.69678004"
"30.250","0.3826","13","0.0000","0.0000","-13.5915","157.6188","0.0000","28.7332","30.6080","0.2692","10000.0000","45.39172189","-75.69678031"
"30.300","0.2455","13","0.0000","0.0000","-39.5414","166.2482","0.0000","28.7272","30.5540","0.2194","10000.0000","45.39172195","-75.69678055"
"30.350","0.0927","13","0.0000","0.0000","-67.9612","161.3237","0.0000","28.7203","30.5040","0.1644","10000.0000","45.39172201","-75.69678078"
"30.400","0.0984","13","0.0000","0.0000","-54.1295","50.5450","0.0000","28.7229","30.4080","0.1784","10000.0000","45.39172204","-75.69678104"
"30.450","0.1178","13","0.0000","0.0000","-36.6237","-69.4384","0.0000","28.7264","30.3080","0.1984","10000.0000","45.39172208","-75.69678131"
"30.500","0.1113","13","0.0000","0.0000","-36.1082","-60.9994","0.0000","28.7204","30.2540","0.2092","10000.0000","45.39172214","-75.69678154"
"30.550","0.1025","13","0.0000","0.0000","-37.0700","-41.3933","0.0000","28.7135","30.2040","0.2192","10000.0000","45.39172220","-75.69678177"
"30.600","0.1047","13","0.0000","0.0000","-36.2149","16.3863","0.0000","28.7145","30.1540","0.2016","10000.0000","45.39172219","-75.69678192"
"30.650","0.1078","13","0.0000","0.0000","-35.2017","77.4853","0.0000","28.7162","30.1040","0.1816","10000.0000","45.39172217","-75.69678206"
"30.700","0.1342","13","0.0000","0.0000","-29.7306","116.3760","0.0000","28.7161","30.0080","0.2168","10000.0000","45.39172212","-75.69678233"
"30.750","0.1627","13","0.0000","0.0000","-23.8719","153.3355","0.0000","28.7159","29.9080","0.2568","10000.0000","45.39172205","-75.69678260"
"30.800","0.2073","13","0.0000","0.0000","-22.4864","47.8568","0.0000","28.7119","29.8540","0.2370","10000.0000","45.39172209","-75.69678291"
"30.850","0.2534","13","0.0000","0.0000","-21.4898","-70.0078","0.0000","28.7075","29.8040","0.2120","10000.0000","45.39172212","-75.69678322"
"30.900","0.2409","13","0.0000","0.0000","-17.9742","-62.8181","0.0000","28.7145","29.7540","0.2330","10000.0000","45.39172218","-75.69678343"
"30.950","0.2233","13","0.0000","0.0000","-14.2395","-44.7541","0.0000","28.7224","29.7040","0.2580","10000.0000","45.39172224","-75.69678363"
"31.000","0.2272","13","0.0000","0.0000","-19.6537","-42.5315","0.0000","28.7175","29.6540","0.2554","10000.0000","45.39172229","-75.69678380"
"31.050","0.2329","13","0.0000","0.0000","-25.8634","-41.6865","0.0000","28.7115","29.6040","0.2504","10000.0000","45.39172234","-75.69678397"
"31.100","0.2281","13","0.0000","0.0000","-25.2362","-30.4124","0.0000","28.7119","29.5080","0.2500","10000.0000","45.39172240","-75.69678416"
"31.150","0.2224","13","0.0000","0.0000","-24.0144","-18.2315","0.0000","28.7128","29.4080","0.2500","10000.0000","45.39172246","-75.69678434"
"31.200","0.1695","13","0.0000","0.0000","-40.7496","35.6741","0.0000","28.7153","29.3540","0.2086","10000.0000","45.39172244","-75.69678443"
"31.250","0.1126","13","0.0000","0.0000","-59.0462","93.2080","0.0000","28.7178","29.3040","0.1636","10000.0000","45.39172242","-75.69678451"
"31.300","0.0989","13","0.0000","0.0000","-56.6060","110.8773","0.0000","28.7172","29.2540","0.1738","10000.0000","45.39172242","-75.69678457"
"31.350","0.0890","13","0.0000","0.0000","-52.3626","125.0801","0.0000","28.7163","29.2040","0.1888","10000.0000","45.39172243","-75.69678463"
"31.400","0.1159","13","0.0000","0.0000","-37.2635","26.7656","0.0000","28.7211","29.1540","0.1946","10000.0000","45.39172244","-75.69678477"
"31.450","0.1460","13","0.0000","0.0000","-21.2204","-81.3331","0.0000","28.7263","29.1040","0.1996","10000.0000","45.39172246","-75.69678491"
"31.500","0.1207","13","0.0000","0.0000","-41.3578","-61.9739","0.0000","28.7259","29.0540","0.1908","10000.0000","45.39172247","-75.69678497"
"31.550","0.0906","13","0.0000","0.0000","-64.6414","-31.5315","0.0000","28.7250","29.0040","0.1808","10000.0000","45.39172248","-75.69678504"
"31.600","0.1321","13","0.0000","0.0000","-46.6677","-35.0553","0.0000","28.7203","28.9540","0.2168","10000.0000","45.39172252","-75.69678514"
"31.650","0.1797","13","0.0000","0.0000","-25.1063","-41.5327","0.0000","28.7151","28.9040","0.2568","10000.0000","45.39172257","-75.69678525"
"31.700","0.1694","13","0.0000","0.0000","-26.8745","-22.5681","0.0000","28.7116","28.8540","0.2600","10000.0000","45.39172260","-75.69678524"
"31.750","0.1540","13","0.0000","0.0000","-30.6713","-1.3912","0.0000","28.7082","28.8040","0.2600","10000.0000","45.39172263","-75.69678523"
"31.800","0.1195","13","0.0000","0.0000","-47.9956","16.7726","0.0000","28.7046","28.7540","0.2186","10000.0000","45.39172260","-75.69678523"
"31.850","0.0834","13","0.0000","0.0000","-66.4963","34.6743","0.0000","28.7011","28.7040","0.1736","10000.0000","45.39172257","-75.69678523"
"31.900","0.1386","13","0.0000","0.0000","-48.8072","-50.3386","0.0000","28.6870","28.6540","0.1930","10000.0000","45.39172252","-75.69678527"
"31.950","0.2018","13","0.0000","0.0000","-27.9711","-144.3006","0.0000","28.6721","28.6040","0.2180","10000.0000","45.39172246","-75.69678531"
"32.000","0.2068","13","0.0000","0.0000","-27.9456","-139.0842","0.0000","28.6629","28.5540","0.2108","10000.0000","45.39172247","-75.69678542"
"32.050","0.2068","13","0.0000","0.0000","-29.7297","-125.2436","0.0000","28.6542","28.5040","0.2008","10000.0000","45.39172249","-75.69678553"
"32.100","0.1640","13","0.0000","0.0000","-36.5835","-69.6986","0.0000","28.6504","28.4540","0.2046","10000.0000","45.39172252","-75.69678552"
"32.150","0.1176","13","0.0000","0.0000","-43.8783","-10.5271","0.0000","28.6470","28.4040","0.2096","10000.0000","45.39172255","-75.69678550"
